# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.1363636364 0.9898736976 0.9898739467 0.9898815826
-0.1262626263 0.9898263507 0.9898264916 0.9898333094
-0.1161616162 0.9897835033 0.9897836213 0.9897897533
-0.1060606061 0.9897449457 0.9897451404 0.9897506500
