# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.0151515152 0.9895686221 0.9895685745 0.9895694845
-0.0050505051 0.9895659262 0.9895658796 0.9895662905
0.0050505051 0.9895662935 0.9895664006 0.9895662905
0.0151515152 0.9895698913 0.9895700680 0.9895694845
