# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.1767676768 0.9901167928 0.9901172209 0.9901285765
-0.1666666667 0.9900474802 0.9900476185 0.9900579469
-0.1565656566 0.9899840339 0.9899841465 0.9899935313
-0.1464646465 0.9899261089 0.9899264315 0.9899348750
