# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.3383838384 0.9951423121 0.9951461393 0.9953642641
-0.3282828283 0.9938844389 0.9938881130 0.9941109496
-0.3181818182 0.9927419741 0.9927450140 0.9929536928
-0.3080808081 0.9920879928 0.9920893833 0.9921542286
