# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.2979797980 0.9917877058 0.9917887966 0.9918379268
-0.2878787879 0.9915411610 0.9915420369 0.9915825975
-0.2777777778 0.9913295707 0.9913303463 0.9913649564
-0.2676767677 0.9911440460 0.9911447674 0.9911748728
