# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 89.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.1060606061 0.9897554582 0.9897557385 0.9897506500
0.1161616162 0.9897953014 0.9897955986 0.9897897533
0.1262626263 0.9898394425 0.9898397485 0.9898333094
0.1363636364 0.9898883689 0.9898888408 0.9898815826
