# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.3383838384 1.0000000000 1.0000000000 1.0000000000
-0.3282828283 1.0000000000 1.0000000000 1.0000000000
-0.3181818182 1.0000000000 1.0000000000 1.0000000000
-0.3080808081 1.0000000000 1.0000000000 1.0000000000
