# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.2676767677 0.9997212652 0.9997198376 0.9997946794
0.2777777778 0.9999438727 0.9999439029 0.9999940716
0.2878787879 1.0000000000 1.0000000000 1.0000000000
0.2979797980 1.0000000000 1.0000000000 1.0000000000
