# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.1060606061 0.9921015736 0.9921021773 0.9921486678
0.1161616162 0.9922176710 0.9922189231 0.9923118002
0.1262626263 0.9924574643 0.9924592953 0.9925920797
0.1363636364 0.9928188894 0.9928227271 0.9929506932
