# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.0555555556 0.9917357687 0.9917365478 0.9917880132
-0.0454545455 0.9916984590 0.9916995498 0.9917483314
-0.0353535354 0.9916694154 0.9916705420 0.9917172184
-0.0252525253 0.9916482524 0.9916494600 0.9916942331
