# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.0151515152 0.9916346076 0.9916352683 0.9916790696
-0.0050505051 0.9916283332 0.9916292394 0.9916715346
0.0050505051 0.9916293701 0.9916302395 0.9916715346
0.0151515152 0.9916377317 0.9916389111 0.9916790696
