# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 55.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.0656565657 0.9917964426 0.9917970336 0.9918368784
0.0757575758 0.9918547949 0.9918557045 0.9918957804
0.0858585859 0.9919238590 0.9919248060 0.9919659327
0.0959595960 0.9920053075 0.9920067111 0.9920491664
