# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.3484848485 0.9992009209 0.9991990410 0.9991638816
0.3585858586 0.9997789321 0.9997784375 0.9997481196
0.3686868687 0.9999999900 0.9999999851 1.0000000000
0.3787878788 1.0000000000 1.0000000000 1.0000000000
