# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.3383838384 0.9981101898 0.9981138284 0.9983747364
-0.3282828283 0.9971100690 0.9971142877 0.9974359225
-0.3181818182 0.9960392749 0.9960436830 0.9963933974
-0.3080808081 0.9949357614 0.9949399301 0.9952943123
