# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
-0.0555555556 0.9899994344 0.9899995157 0.9900111813
-0.0454545455 0.9899808553 0.9899810229 0.9899919365
-0.0353535354 0.9899661639 0.9899664806 0.9899766657
-0.0252525253 0.9899553323 0.9899556922 0.9899652847
