# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.1868686869 0.9907161299 0.9907163901 0.9907156100
0.1969696970 0.9908197918 0.9908201324 0.9908185649
0.2070707071 0.9909342513 0.9909346374 0.9909322411
0.2171717172 0.9910610256 0.9910615566 0.9910581431
