# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.2272727273 0.9912021318 0.9912023717 0.9911982290
0.2373737374 0.9913602839 0.9913607799 0.9913551455
0.2474747475 0.9915393847 0.9915397816 0.9915326658
0.2575757576 0.9917454329 0.9917461053 0.9917366278
