# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.0656565657 0.9900293005 0.9900292675 0.9900345073
0.0757575758 0.9900572207 0.9900573548 0.9900620465
0.0858585859 0.9900894505 0.9900897365 0.9900939575
0.0959595960 0.9901262555 0.9901266374 0.9901304284
