# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.3080808081 0.9953401799 0.9953383817 0.9952943123
0.3181818182 0.9964379280 0.9964374416 0.9963933974
0.3282828283 0.9974787311 0.9974781927 0.9974359225
0.3383838384 0.9984151841 0.9984158775 0.9983747364
