# Transit paramenters: rp1: 0.100 rp2: 0.090, phi: -45.000, inc: 72.000, a: 1.500, period: 3.000, t0: 0.000, u1: 0.300, u2: 0.200, ecc: 0.000, omega: 90.000
# Time 	 CatwomanFlux 	 NumericalFlux 	 BatmanFlux
0.2676767677 0.9919897638 0.9919898345 0.9919775534
0.2777777778 0.9923949875 0.9923952493 0.9923364775
0.2878787879 0.9932143121 0.9932141919 0.9931653836
0.2979797980 0.9942408571 0.9942418747 0.9941937848
